iteration,mse_loss
0,1640.6057077056348
1,1346.5978273517699
2,1109.9695982700641
3,919.3613538538344
4,765.700853953714
5,641.732793844453
6,541.6476679777179
7,460.78832594629523
8,395.4174637757532
9,342.53303845020235
10,299.7214662890022
11,265.04067925336307
12,236.92682557045924
13,214.11973048805504
14,195.60326855163134
15,180.5576079361379
16,168.32092135697556
17,158.35865613660116
18,150.23884820921978
19,143.61227439565042
20,138.19648210503803
21,133.76292963102262
22,130.12662423296518
23,127.13776767659095
24,124.67501646435925
25,122.64004180081866
26,120.95313649102991
27,119.549665675652
28,118.37719810360616
29,117.39318654179642
30,116.56309151436368
31,115.85886311675154
32,115.25771216910442
33,114.74111526122287
34,114.29400893736863
35,113.90413688486953
36,113.56152093464071
37,113.2580322818766
38,112.98704385378252
39,112.7431483989416
40,112.52192981892023
41,112.31977764298497
42,112.1337364707139
43,111.96138376289011
44,111.80073061928985
45,111.65014119998703
46,111.50826727068801
47,111.37399501958853
48,111.24640183332346
49,111.12472115701686
50,111.0083139178202
51,110.89664527848298
52,110.78926572023617
53,110.6857956429328
54,110.58591282336116
55,110.48934219669714
56,110.39584752668263
57,110.30522461174414
58,110.2172957405003
59,110.13190516385708
60,110.04891539452032
61,109.968204180175
62,109.88966202534179
63,109.81319016027847
64,109.7386988742677
65,109.66610614604691
66,109.5953365166608
67,109.52632016019957
68,109.4589921161597
69,109.3932916538948
70,109.3291617450962
71,109.26654862469495
72,109.20540142419905
73,109.14567186442798
74,109.08731399700656
75,109.0302839859341
76,108.97453992213698
77,108.92004166520955
78,108.86675070760508
79,108.81463005740117
80,108.76364413646529
81,108.71375869142149
82,108.66494071528601
83,108.61715837802221
84,108.5703809645777
85,108.52457881922135
86,108.47972329520682
87,108.43578670895947
88,108.39274229812459
89,108.35056418292751
90,108.3092273303916
91,108.26870752103618
92,108.2289813177406
93,108.19002603651124
94,108.1518197189321
95,108.11434110611484
96,108.07756961399181
97,108.0414853098215
98,108.00606888979387
99,107.97130165764027
100,107.9371655041665
101,107.90364288763755
102,107.87071681495392
103,107.83837082356516
104,107.80658896407436
105,107.77535578349197
106,107.74465630910255
107,107.71447603291135
108,107.68480089664104
109,107.65561727725255
110,107.62691197296495
111,107.59867218975255
112,107.57088552829852
113,107.54353997138627
114,107.51662387171072
115,107.4901259400932
116,107.46403523408452
117,107.43834114694162
118,107.41303339696431
119,107.3881020171786
120,107.36353734535511
121,107.33933001435022
122,107.31547094275906
123,107.29195132586942
124,107.2687626269068
125,107.2458965685605
126,107.22334512478112
127,107.20110051284126
128,107.17915518564978
129,107.15750182431188
130,107.13613333092691
131,107.11504282161586
132,107.09422361977128
133,107.07366924952248
134,107.05337342940881
135,107.03333006625448
136,107.01353324923849
137,106.9939772441531
138,106.97465648784501
139,106.9555655828336
140,106.9366992920998
141,106.91805253404105
142,106.89962037758659
143,106.8813980374676
144,106.8633808696381
145,106.84556436684093
146,106.82794415431476
147,106.81051598563751
148,106.79327573870141
149,106.77621941181629
150,106.75934311993626
151,106.74264309100626
152,106.72611566242446
153,106.70975727761727
154,106.69356448272252
155,106.67753392337828
156,106.6616623416133
157,106.6459465728363
158,106.63038354292043
159,106.61497026538075
160,106.59970383864056
161,106.58458144338472
162,106.56960033999712
163,106.55475786607887
164,106.5400514340456
165,106.52547852880059
166,106.51103670548196
167,106.49672358728081
168,106.48253686332907
169,106.46847428665365
170,106.45453367219575
171,106.440712894893
172,106.42700988782195
173,106.41342264039965
174,106.3999491966422
175,106.3865876534782
176,106.37333615911585
177,106.36019291146141
178,106.34715615658804
179,106.33422418725297
180,106.32139534146124
181,106.30866800107545
182,106.29604059046913
183,106.28351157522258
184,106.27107946086021
185,106.25874279162772
186,106.24650014930772
187,106.23435015207309
188,106.22229145337624
189,106.21032274087374
190,106.19844273538467
191,106.18665018988212
192,106.17494388851605
193,106.16332264566775
194,106.15178530503317
195,106.14033073873608
196,106.12895784646871
197,106.11766555465935
198,106.10645281566667
199,106.09531860699906
200,106.08426193055864
201,106.07328181190914
202,106.06237729956689
203,106.0515474643139
204,106.04079139853282
205,106.03010821556262
206,106.01949704907474
207,106.00895705246866
208,105.99848739828647
209,105.98808727764613
210,105.97775589969213
211,105.96749249106367
212,105.95729629537934
213,105.94716657273834
214,105.93710259923672
215,105.92710366649959
216,105.91716908122713
217,105.90729816475547
218,105.89749025263119
219,105.88774469419884
220,105.87806085220173
221,105.86843810239496
222,105.85887583317077
223,105.84937344519533
224,105.8399303510572
225,105.83054597492631
226,105.82121975222415
227,105.8119511293037
228,105.80273956313981
229,105.79358452102876
230,105.78448548029759
231,105.77544192802229
232,105.76645336075457
233,105.75751928425763
234,105.74863921324953
235,105.73981267115495
236,105.73103918986453
237,105.7223183095016
238,105.71364957819624
239,105.70503255186618
240,105.6964667940048
241,105.68795187547522
242,105.67948737431114
243,105.67107287552368
244,105.66270797091411
245,105.65439225889247
246,105.64612534430172
247,105.6379068382472
248,105.6297363579317
249,105.62161352649495
250,105.61353797285875
251,105.60550933157624
252,105.59752724268625
253,105.58959135157173
254,105.58170130882283
255,105.5738567701039
256,105.56605739602472
257,105.55830285201547
258,105.55059280820576
259,105.54292693930711
260,105.535304924499
261,105.52772644731861
262,105.52019119555361
263,105.51269886113829
264,105.505249140053
265,105.49784173222628
266,105.49047634144033
267,105.4831526752389
268,105.4758704448383
269,105.46862936504085
270,105.46142915415115
271,105.45426953389452
272,105.44715022933822
273,105.44007096881475
274,105.43303148384753
275,105.42603150907888
276,105.41907078219997
277,105.41214904388292
278,105.4052660377149
279,105.3984215101342
280,105.39161521036809
281,105.38484689037257
282,105.3781163047739
283,105.37142321081176
284,105.36476736828419
285,105.35814853949395
286,105.35156648919666
287,105.34502098455013
288,105.33851179506559
289,105.33203869255992
290,105.32560145110949
291,105.31919984700511
292,105.31283365870851
293,105.30650266681002
294,105.30020665398716
295,105.2939454049649
296,105.2877187064765
297,105.28152634722592
298,105.27536811785103
299,105.26924381088786
300,105.26315322073592
301,105.25709614362452
302,105.25107237757996
303,105.24508172239348
304,105.23912397959042
305,105.23319895240002
306,105.22730644572593
307,105.22144626611795
308,105.21561822174394
309,105.20982212236304
310,105.20405777929926
311,105.198325005416
312,105.19262361509092
313,105.18695342419204
314,105.18131425005384
315,105.1757059114545
316,105.17012822859331
317,105.1645810230692
318,105.15906411785912
319,105.1535773372977
320,105.14812050705694
321,105.14269345412667
322,105.1372960067954
323,105.13192799463161
324,105.12658924846579
325,105.12127960037238
326,105.11599888365295
327,105.11074693281896
328,105.1055235835756
329,105.10032867280567
330,105.09516203855391
331,105.09002352001183
332,105.08491295750282
333,105.07983019246763
334,105.07477506745006
335,105.0697474260834
336,105.06474711307662
337,105.05977397420138
338,105.05482785627896
339,105.0499086071678
340,105.04501607575124
341,105.04015011192523
342,105.03531056658689
343,105.03049729162282
344,105.02571013989797
345,105.02094896524447
346,105.01621362245125
347,105.011503967253
348,105.00681985632043
349,105.0021611472498
350,104.99752769855331
351,104.99291936964921
352,104.98833602085283
353,104.98377751336663
354,104.97924370927181
355,104.97473447151903
356,104.9702496639199
357,104.96578915113838
358,104.96135279868251
359,104.95694047289606
360,104.95255204095075
361,104.94818737083824
362,104.94384633136231
363,104.93952879213154
364,104.93523462355162
365,104.93096369681828
366,104.92671588390998
367,104.92249105758091
368,104.91828909135424
369,104.91410985951504
370,104.90995323710396
371,104.90581909991047
372,104.90170732446651
373,104.89761778804018
374,104.89355036862948
375,104.88950494495633
376,104.88548139646042
377,104.88147960329341
378,104.87749944631311
379,104.87354080707773
380,104.86960356784023
381,104.86568761154295
382,104.86179282181202
383,104.85791908295197
384,104.85406627994061
385,104.85023429842371
386,104.84642302470995
387,104.84263234576572
388,104.83886214921041
389,104.83511232331134
390,104.83138275697888
391,104.82767333976182
392,104.8239839618427
393,104.82031451403303
394,104.81666488776881
395,104.81303497510612
396,104.80942466871647
397,104.8058338618826
398,104.80226244849408
399,104.79871032304304
400,104.79517738061993
401,104.79166351690947
402,104.7881686281864
403,104.78469261131151
404,104.78123536372759
405,104.77779678345551
406,104.77437676909028
407,104.77097521979721
408,104.76759203530798
409,104.76422711591704
410,104.76088036247776
411,104.75755167639879
412,104.75424095964037
413,104.75094811471074
414,104.74767304466258
415,104.74441565308943
416,104.74117584412231
417,104.73795352242617
418,104.73474859319641
419,104.73156096215578
420,104.72839053555062
421,104.72523722014785
422,104.72210092323162
423,104.71898155260006
424,104.71587901656194
425,104.71279322393367
426,104.70972408403607
427,104.70667150669124
428,104.7036354022194
429,104.70061568143596
430,104.69761225564845
431,104.6946250366534
432,104.6916539367335
433,104.68869886865454
434,104.6857597456626
435,104.68283648148098
436,104.67992899030753
437,104.67703718681162
438,104.6741609861314
439,104.671300303871
440,104.66845505609778
441,104.6656251593394
442,104.6628105305814
443,104.66001108726415
444,104.65722674728048
445,104.65445742897272
446,104.65170305113028
447,104.64896353298698
448,104.64623879421829
449,104.64352875493904
450,104.64083333570058
451,104.63815245748839
452,104.63548604171952
453,104.63283401024013
454,104.63019628532292
455,104.62757278966478
456,104.62496344638423
457,104.62236817901902
458,104.61978691152386
459,104.61721956826786
460,104.61466607403214
461,104.61212635400763
462,104.60960033379263
463,104.60708793939052
464,104.60458909720738
465,104.60210373404982
466,104.59963177712265
467,104.59717315402652
468,104.59472779275585
469,104.59229562169654
470,104.58987656962366
471,104.58747056569948
472,104.585077539471
473,104.58269742086803
474,104.58033014020089
475,104.5779756281583
476,104.57563381580536
477,104.57330463458126
478,104.57098801629738
479,104.56868389313503
480,104.56639219764347
481,104.56411286273793
482,104.56184582169739
483,104.5595910081627
484,104.55734835613448
485,104.5551177999712
486,104.55289927438713
487,104.55069271445026
488,104.54849805558065
489,104.54631523354817
490,104.54414418447064
491,104.541984844812
492,104.5398371513803
493,104.53770104132573
494,104.53557645213907
495,104.53346332164928
496,104.53136158802211
497,104.52927118975789
498,104.52719206568999
499,104.52512415498272
500,104.5230673971297
501,104.52102173195192
502,104.51898709959602
503,104.51696344053241
504,104.51495069555361
505,104.5129488057724
506,104.51095771262011
507,104.50897735784474
508,104.50700768350944
509,104.50504863199062
510,104.50310014597628
511,104.50116216846426
512,104.49923464276067
513,104.49731751247809
514,104.49541072153386
515,104.49351421414855
516,104.49162793484423
517,104.48975182844272
518,104.48788584006417
519,104.48602991512526
520,104.48418399933762
521,104.48234803870625
522,104.48052197952786
523,104.47870576838943
524,104.47689935216643
525,104.47510267802133
526,104.47331569340206
527,104.47153834604043
528,104.46977058395066
529,104.46801235542762
530,104.46626360904564
531,104.46452429365661
532,104.46279435838883
533,104.46107375264523
534,104.45936242610203
535,104.45766032870716
536,104.45596741067895
537,104.4542836225044
538,104.45260891493794
539,104.4509432389999
540,104.44928654597503
541,104.44763878741112
542,104.44599991511754
543,104.44436988116384
544,104.44274863787831
545,104.44113613784663
546,104.43953233391042
547,104.4379371791658
548,104.43635062696221
549,104.43477263090081
550,104.43320314483323
551,104.43164212286017
552,104.4300895193301
553,104.4285452888379
554,104.42700938622345
555,104.42548176657046
556,104.42396238520497
557,104.42245119769414
558,104.42094815984498
559,104.4194532277029
560,104.41796635755055
561,104.41648750590657
562,104.41501662952412
563,104.41355368538984
564,104.41209863072241
565,104.41065142297137
566,104.40921201981588
567,104.40778037916351
568,104.40635645914884
569,104.40494021813242
570,104.40353161469946
571,104.4021306076586
572,104.4007371560408
573,104.39935121909798
574,104.39797275630201
575,104.39660172734327
576,104.39523809212982
577,104.39388181078577
578,104.39253284365068
579,104.39119115127778
580,104.38985669443332
581,104.38852943409512
582,104.38720933145153
583,104.38589634790029
584,104.3845904450474
585,104.38329158470596
586,104.3819997288951
587,104.38071483983883
588,104.37943687996494
589,104.37816581190394
590,104.37690159848785
591,104.37564420274927
592,104.37439358792022
593,104.37314971743093
594,104.37191255490909
595,104.37068206417844
596,104.3694582092579
597,104.36824095436054
598,104.3670302638924
599,104.36582610245156
600,104.36462843482698
601,104.36343722599771
602,104.36225244113157
603,104.36107404558422
604,104.35990200489836
605,104.35873628480242
606,104.35757685120971
607,104.35642367021747
608,104.35527670810565
609,104.35413593133629
610,104.35300130655213
611,104.35187280057592
612,104.35075038040937
613,104.34963401323216
614,104.348523666401
615,104.34741930744856
616,104.34632090408279
617,104.34522842418578
618,104.3441418358127
619,104.34306110719122
620,104.34198620672021
621,104.34091710296907
622,104.33985376467673
623,104.33879616075065
624,104.33774426026608
625,104.33669803246494
626,104.3356574467552
627,104.33462247270971
628,104.33359308006543
629,104.33256923872257
630,104.33155091874366
631,104.33053809035275
632,104.32953072393443
633,104.32852879003298
634,104.32753225935164
635,104.32654110275152
636,104.32555529125102
637,104.32457479602485
638,104.32359958840301
639,104.32262963987027
640,104.3216649220652
641,104.32070540677924
642,104.31975106595601
643,104.31880187169045
644,104.31785779622797
645,104.31691881196373
646,104.31598489144167
647,104.31505600735386
648,104.31413213253968
649,104.31321323998489
650,104.31229930282106
651,104.31139029432457
652,104.31048618791593
653,104.30958695715908
654,104.30869257576046
655,104.3078030175683
656,104.30691825657192
657,104.3060382669009
658,104.3051630228243
659,104.30429249875004
660,104.30342666922395
661,104.30256550892919
662,104.30170899268546
663,104.30085709544826
664,104.30000979230813
665,104.29916705848997
666,104.29832886935225
667,104.2974952003864
668,104.29666602721596
669,104.29584132559597
670,104.29502107141222
671,104.29420524068053
672,104.29339380954606
673,104.2925867542827
674,104.29178405129211
675,104.29098567710342
676,104.29019160837221
677,104.28940182188002
678,104.28861629453357
679,104.28783500336412
680,104.28705792552678
681,104.28628503829998
682,104.2855163190845
683,104.2847517454031
684,104.2839912948998
685,104.28323494533909
686,104.28248267460548
687,104.28173446070261
688,104.28099028175279
689,104.2802501159964
690,104.27951394179111
691,104.2787817376113
692,104.2780534820474
693,104.2773291538054
694,104.27660873170599
695,104.27589219468416
696,104.27517952178857
697,104.27447069218069
698,104.2737656851345
699,104.27306448003581
700,104.27236705638137
701,104.2716733937787
702,104.27098347194526
703,104.27029727070786
704,104.26961477000208
705,104.26893594987175
706,104.26826079046828
707,104.2675892720502
708,104.26692137498237
709,104.26625707973568
710,104.26559636688623
711,104.26493921711491
712,104.26428561120686
713,104.2636355300507
714,104.26298895463826
715,104.26234586606374
716,104.26170624552347
717,104.26107007431497
718,104.2604373338368
719,104.25980800558777
720,104.25918207116645
721,104.25855951227065
722,104.25794031069687
723,104.25732444833982
724,104.25671190719181
725,104.2561026693423
726,104.25549671697729
727,104.25489403237891
728,104.25429459792474
729,104.25369839608753
730,104.25310540943437
731,104.25251562062654
732,104.2519290124188
733,104.25134556765882
734,104.2507652692868
735,104.25018810033492
736,104.24961404392694
737,104.24904308327764
738,104.24847520169217
739,104.24791038256588
740,104.24734860938358
741,104.24678986571915
742,104.24623413523504
743,104.24568140168189
744,104.24513164889784
745,104.24458486080826
746,104.24404102142525
747,104.24350011484707
748,104.24296212525773
749,104.24242703692654
750,104.24189483420767
751,104.24136550153963
752,104.24083902344486
753,104.24031538452934
754,104.23979456948189
755,104.23927656307409
756,104.23876135015954
757,104.23824891567355
758,104.23773924463266
759,104.23723232213423
760,104.23672813335598
761,104.23622666355553
762,104.23572789807004
763,104.23523182231577
764,104.2347384217876
765,104.23424768205852
766,104.23375958877953
767,104.23327412767888
768,104.23279128456184
769,104.23231104531017
770,104.2318333958818
771,104.23135832231037
772,104.23088581070488
773,104.23041584724925
774,104.22994841820177
775,104.22948350989506
776,104.22902110873521
777,104.2285612012018
778,104.22810377384724
779,104.22764881329647
780,104.22719630624655
781,104.22674623946631
782,104.22629859979598
783,104.22585337414655
784,104.22541054949984
785,104.22497011290776
786,104.22453205149206
787,104.22409635244392
788,104.2236630030236
789,104.22323199056015
790,104.22280330245086
791,104.22237692616095
792,104.22195284922329
793,104.22153105923807
794,104.22111154387218
795,104.22069429085917
796,104.2202792879986
797,104.21986652315594
798,104.21945598426205
799,104.21904765931289
800,104.21864153636918
801,104.2182376035559
802,104.21783584906221
803,104.21743626114095
804,104.21703882810824
805,104.21664353834328
806,104.21625038028785
807,104.21585934244617
808,104.21547041338435
809,104.21508358173024
810,104.21469883617297
811,104.21431616546272
812,104.21393555841024
813,104.21355700388673
814,104.21318049082335
815,104.21280600821092
816,104.21243354509976
817,104.21206309059906
818,104.21169463387685
819,104.21132816415958
820,104.21096367073177
821,104.21060114293573
822,104.21024057017121
823,104.20988194189519
824,104.20952524762149
825,104.20917047692046
826,104.20881761941868
827,104.20846666479868
828,104.20811760279871
829,104.20777042321225
830,104.20742511588783
831,104.2070816707288
832,104.20674007769293
833,104.20640032679208
834,104.20606240809207
835,104.20572631171223
836,104.2053920278252
837,104.20505954665659
838,104.20472885848477
839,104.2043999536405
840,104.20407282250669
841,104.2037474555181
842,104.20342384316109
843,104.20310197597334
844,104.20278184454358
845,104.20246343951113
846,104.20214675156605
847,104.2018317714484
848,104.20151848994824
849,104.20120689790534
850,104.20089698620882
851,104.20058874579694
852,104.20028216765682
853,104.19997724282426
854,104.19967396238327
855,104.19937231746604
856,104.19907229925256
857,104.19877389897039
858,104.19847710789435
859,104.19818191734637
860,104.19788831869519
861,104.19759630335602
862,104.19730586279044
863,104.19701698850601
864,104.19672967205616
865,104.19644390503983
866,104.19615967910129
867,104.1958769859298
868,104.1955958172595
869,104.19531616486913
870,104.1950380205817
871,104.19476137626441
872,104.19448622382815
873,104.19421255522764
874,104.19394036246078
875,104.19366963756879
876,104.19340037263578
877,104.19313255978848
878,104.19286619119607
879,104.19260125907009
880,104.19233775566397
881,104.19207567327291
882,104.1918150042337
883,104.19155574092449
884,104.19129787576446
885,104.1910414012137
886,104.19078630977297
887,104.19053259398345
888,104.19028024642661
889,104.19002925972384
890,104.18977962653635
891,104.18953133956494
892,104.18928439154979
893,104.18903877527015
894,104.18879448354436
895,104.18855150922928
896,104.18830984522054
897,104.18806948445184
898,104.18783041989515
899,104.18759264456027
900,104.18735615149474
901,104.18712093378355
902,104.18688698454896
903,104.18665429695042
904,104.18642286418417
905,104.18619267948321
906,104.18596373611696
907,104.18573602739124
908,104.18550954664785
909,104.1852842872646
910,104.18506024265494
911,104.18483740626786
912,104.18461577158769
913,104.18439533213393
914,104.1841760814609
915,104.18395801315792
916,104.18374112084861
917,104.18352539819111
918,104.18331083887776
919,104.18309743663494
920,104.1828851852228
921,104.18267407843517
922,104.18246411009935
923,104.18225527407591
924,104.18204756425855
925,104.18184097457392
926,104.18163549898132
927,104.18143113147276
928,104.18122786607259
929,104.18102569683735
930,104.1808246178557
931,104.18062462324816
932,104.18042570716689
933,104.18022786379565
934,104.1800310873496
935,104.179835372075
936,104.1796407122492
937,104.17944710218042
938,104.17925453620755
939,104.1790630087
940,104.17887251405757
941,104.17868304671025
942,104.17849460111805
943,104.17830717177088
944,104.17812075318837
945,104.17793533991967
946,104.17775092654338
947,104.17756750766725
948,104.17738507792822
949,104.17720363199206
950,104.17702316455336
951,104.1768436703353
952,104.17666514408948
953,104.17648758059588
954,104.17631097466258
955,104.1761353211257
956,104.17596061484915
957,104.17578685072453
958,104.17561402367112
959,104.17544212863538
960,104.17527116059125
961,104.17510111453963
962,104.17493198550845
963,104.17476376855238
964,104.17459645875283
965,104.17443005121767
966,104.17426454108124
967,104.17409992350407
968,104.17393619367274
969,104.17377334679985
970,104.17361137812385
971,104.17345028290875
972,104.17329005644419
973,104.1731306940452
974,104.17297219105211
975,104.17281454283027
976,104.1726577447701
977,104.17250179228694
978,104.17234668082068
979,104.17219240583597
980,104.17203896282183
981,104.17188634729162
982,104.1717345547829
983,104.17158358085733
984,104.17143342110046
985,104.17128407112165
986,104.17113552655391
987,104.17098778305396
988,104.17084083630168
989,104.17069468200049
990,104.17054931587681
991,104.17040473368019
992,104.17026093118311
993,104.17011790418083
994,104.16997564849123
995,104.16983415995482
996,104.16969343443456
997,104.1695534678156
998,104.16941425600538
999,104.16927579493343
1000,104.16913808055112
1001,104.16900110883176
1002,104.1688648757703
1003,104.16872937738333
1004,104.16859460970898
1005,104.16846056880662
1006,104.16832725075692
1007,104.16819465166171
1008,104.16806276764386
1009,104.16793159484708
1010,104.16780112943592
1011,104.16767136759557
1012,104.16754230553195
1013,104.1674139394712
1014,104.16728626565998
1015,104.16715928036514
1016,104.16703297987367
1017,104.16690736049257
1018,104.16678241854876
1019,104.16665815038897
1020,104.16653455237963
1021,104.16641162090681
1022,104.16628935237597
1023,104.16616774321204
1024,104.1660467898592
1025,104.16592648878083
1026,104.16580683645928
1027,104.16568782939602
1028,104.1655694641113
1029,104.16545173714417
1030,104.16533464505228
1031,104.16521818441197
1032,104.16510235181785
1033,104.1649871438831
1034,104.164872557239
1035,104.16475858853512
1036,104.16464523443905
1037,104.16453249163634
1038,104.16442035683036
1039,104.16430882674241
1040,104.16419789811131
1041,104.1640875676936
1042,104.16397783226319
1043,104.16386868861149
1044,104.16376013354711
1045,104.16365216389602
1046,104.16354477650117
1047,104.16343796822255
1048,104.16333173593713
1049,104.16322607653879
1050,104.16312098693794
1051,104.16301646406187
1052,104.16291250485439
1053,104.1628091062757
1054,104.16270626530249
1055,104.16260397892765
1056,104.16250224416048
1057,104.16240105802613
1058,104.1623004175661
1059,104.1622003198376
1060,104.16210076191376
1061,104.16200174088367
1062,104.16190325385185
1063,104.16180529793863
1064,104.16170787027978
1065,104.1616109680266
1066,104.1615145883456
1067,104.16141872841875
1068,104.16132338544308
1069,104.16122855663082
1070,104.16113423920916
1071,104.16104043042031
1072,104.16094712752134
1073,104.16085432778408
1074,104.16076202849511
1075,104.16067022695562
1076,104.16057892048134
1077,104.1604881064025
1078,104.16039778206371
1079,104.16030794482397
1080,104.16021859205638
1081,104.16012972114834
1082,104.16004132950125
1083,104.15995341453066
1084,104.15986597366583
1085,104.15977900435011
1086,104.15969250404048
1087,104.1596064702077
1088,104.15952090033625
1089,104.15943579192397
1090,104.15935114248238
1091,104.15926694953636
1092,104.1591832106241
1093,104.15909992329708
